parent_tree,parent_text,parent_type,left_tree,left_text,left_type,right_tree,right_text,right_type,cc_tree,cc_text,base_text,parent_funnel,left_funnel,right_funnel,same_type,same_funnel,clausal_coord,corrective,anchored,left_sent,base_sent,right_sent,cosine,left_vad,left_valence,left_arousal,left_dominance,right_vad,right_valence,right_arousal,right_dominance,vad_cosine,vad_distance
"(VP
  (VP
    (MD could)
    (RB not)
    (VP (VB look) (PP (IN at) (NP (DT the) (JJ old) (NN man)))))
  (CC nor)
  (SINV
    (MD could)
    (NP (PRP we))
    (VP (VB look) (PP (IN at) (NP (DT each) (JJ other))))))",could not look at the old man nor could we look at each other,VP,"(VP
  (VP
    (MD could)
    (RB not)
    (VP (VB look) (PP (IN at) (NP (DT the) (JJ old) (NN man))))))",could not look at the old man,VP,"(SINV
  (SINV
    (MD could)
    (NP (PRP we))
    (VP (VB look) (PP (IN at) (NP (DT each) (JJ other))))))",could we look at each other,SINV,(CC nor),nor,when he was gone my friend and i could not look at the old man nor could we look at each other,V,V,S,False,False,False,True,True,-0.8702523708343506,0.9572292566299438,-0.8858355283737183,,[0.719 0.429 0.615],0.719,0.429,0.615,[0.719 0.429 0.615],0.719,0.429,0.615,1.0,0.0
"(NP
  (NP (NP (DT an) (NN encounter)) (PP (IN of) (NP (NNS people))))
  (CC but)
  (PP
    (IN of)
    (NP (JJ historical) (NNS grudges) (CC and) (NNS guilts))))",an encounter of people but of historical grudges and guilts,NP,(NP (NP (NP (DT an) (NN encounter)) (PP (IN of) (NP (NNS people))))),an encounter of people,NP,"(PP
  (PP
    (IN of)
    (NP (JJ historical) (NNS grudges) (CC and) (NNS guilts))))",of historical grudges and guilts,PP,(CC but),but,it was not an encounter of people but of historical grudges and guilts,N,N,P,False,False,False,True,True,0.9846068620681763,-0.8310214281082153,-0.8906202912330627,,[0.7345 0.551  0.5945],0.7344999999999999,0.5509999999999999,0.5945,[0.653 0.357 0.833],0.653,0.357,0.833,0.958823766948905,0.31805738475941714
(NP (JJ historical) (NNS grudges) (CC and) (NNS guilts)),historical grudges and guilts,NP,(NNS (NNS grudges)),grudges,NNS,(NNS (NNS guilts)),guilts,NNS,(CC and),and,it was not an encounter of people but of historical grudges and guilts,N,N,N,True,True,False,True,True,-0.9967893362045288,-0.8310214281082153,-0.9983789920806885,0.2662019729614258,[nan nan nan],,,,[nan nan nan],,,,,
(NP (PRP$ his) (JJ own) (JJ racial) (NN pain) (CC and) (NN anger)),his own racial pain and anger,NP,(NN (NN pain)),pain,NN,(NN (NN anger)),anger,NN,(CC and),and,in achieving this the second thing my friend did was something he had not intended to do something that ultimately brought him as much shame as he was doling out he made a display of his own racial pain and anger,N,N,N,True,True,False,False,False,-0.9999357461929321,-0.9996165037155151,-0.9972922205924988,0.3882899582386017,[0.012 0.765 0.395],0.012,0.765,0.395,[0.167 0.865 0.657],0.167,0.865,0.657,0.9756658406172718,0.3204200368266629
(NP (DT the) (NN pain) (CC and) (NN anger)),the pain and anger,NP,(NN (NN pain)),pain,NN,(NN (NN anger)),anger,NN,(CC and),and,-LRB- what brought him shame was not the pain and anger but his trading on them for what turned out to be a mere twenty bucks,N,N,N,True,True,False,True,True,-0.9999357461929321,0.7867096066474915,-0.9972922205924988,0.3882899582386017,[0.012 0.765 0.395],0.012,0.765,0.395,[0.167 0.865 0.657],0.167,0.865,0.657,0.9756658406172718,0.3204200368266629
"(NP
  (NP (DT the) (NN pain) (CC and) (NN anger))
  (CC but)
  (NP
    (NP (PRP$ his) (NN trading))
    (PP (IN on) (NP (PRP them)))
    (PP
      (IN for)
      (SBAR
        (WHNP (WP what))
        (S
          (VP
            (VBD turned)
            (PRT (RP out))
            (S
              (VP
                (TO to)
                (VP
                  (VB be)
                  (NP (DT a) (JJ mere) (CD twenty) (NNS bucks)))))))))))",the pain and anger but his trading on them for what turned out to be a mere twenty bucks,NP,(NP (NP (DT the) (NN pain) (CC and) (NN anger))),the pain and anger,NP,"(NP
  (NP
    (NP (PRP$ his) (NN trading))
    (PP (IN on) (NP (PRP them)))
    (PP
      (IN for)
      (SBAR
        (WHNP (WP what))
        (S
          (VP
            (VBD turned)
            (PRT (RP out))
            (S
              (VP
                (TO to)
                (VP
                  (VB be)
                  (NP (DT a) (JJ mere) (CD twenty) (NNS bucks)))))))))))",his trading on them for what turned out to be a mere twenty bucks,NP,(CC but),but,-LRB- what brought him shame was not the pain and anger but his trading on them for what turned out to be a mere twenty bucks,N,N,N,True,True,False,True,True,-0.960859477519989,0.7867096066474915,-0.9795739650726318,,[0.0895 0.815  0.526 ],0.08950000000000001,0.815,0.526,[0.54525 0.41325 0.4375 ],0.54525,0.41325000000000006,0.43749999999999994,0.7783454858024728,0.6139571442698586
(NP (NN selfishness) (CC and) (NN escapism)),selfishness and escapism,NP,(NN (NN selfishness)),selfishness,NN,(NN (NN escapism)),escapism,NN,(CC and),and,when selfishness and escapism are at work we are no longer interested in the source of our guilt and therefore no longer concerned with an authentic redemption from it,N,N,N,True,True,False,False,False,-0.9967496395111084,-0.9997530579566956,0.9995725750923157,0.2815191149711609,[0.2   0.686 0.453],0.2,0.686,0.453,[nan nan nan],,,,,
"(VP
  (VP
    (VBP are)
    (ADVP (RB no) (RBR longer))
    (ADJP
      (JJ interested)
      (PP
        (IN in)
        (NP
          (NP (DT the) (NN source))
          (PP (IN of) (NP (PRP$ our) (NN guilt)))))))
  (CC and)
  (ADVP (RB therefore))
  (ADVP (RB no) (RBR longer))
  (ADJP
    (JJ concerned)
    (PP
      (IN with)
      (NP
        (NP (DT an) (JJ authentic) (NN redemption))
        (PP (IN from) (NP (PRP it)))))))",are no longer interested in the source of our guilt and therefore no longer concerned with an authentic redemption from it,VP,"(VP
  (VP
    (VBP are)
    (ADVP (RB no) (RBR longer))
    (ADJP
      (JJ interested)
      (PP
        (IN in)
        (NP
          (NP (DT the) (NN source))
          (PP (IN of) (NP (PRP$ our) (NN guilt))))))))",are no longer interested in the source of our guilt,VP,"(ADJP
  (ADVP (RB therefore))
  (ADVP (RB no) (RBR longer))
  (ADJP
    (JJ concerned)
    (PP
      (IN with)
      (NP
        (NP (DT an) (JJ authentic) (NN redemption))
        (PP (IN from) (NP (PRP it)))))))",therefore no longer concerned with an authentic redemption from it,ADJP,(CC and),and,when selfishness and escapism are at work we are no longer interested in the source of our guilt and therefore no longer concerned with an authentic redemption from it,V,V,J,False,False,False,False,False,-0.9999536275863647,-0.9997530579566956,-0.9974437952041626,,[0.566      0.47133333 0.53833333],0.566,0.4713333333333333,0.5383333333333333,[0.51766667 0.53866667 0.559     ],0.5176666666666666,0.5386666666666666,0.559,0.99596707180527,0.08542247947700886
"(PP
  (PP
    (IN for)
    (NP (NP (DT the) (NN appearance)) (PP (IN of) (NP (NN concern)))))
  (CC and)
  (PP
    (IN for)
    (NP
      (NP (DT the) (NN escape))
      (SBAR (S (NP (PRP it)) (VP (VBD afforded) (NP (PRP him))))))))",for the appearance of concern and for the escape it afforded him,PP,"(PP
  (PP
    (IN for)
    (NP (NP (DT the) (NN appearance)) (PP (IN of) (NP (NN concern))))))",for the appearance of concern,PP,"(PP
  (PP
    (IN for)
    (NP
      (NP (DT the) (NN escape))
      (SBAR (S (NP (PRP it)) (VP (VBD afforded) (NP (PRP him))))))))",for the escape it afforded him,PP,(CC and),and,he did it selfishly for the appearance of concern and for the escape it afforded him,P,P,P,True,True,False,False,False,-0.5326921343803406,0.5949908494949341,0.9240391850471497,,[0.4595 0.612  0.4985],0.4595,0.612,0.49850000000000005,[0.367 0.765 0.448],0.367,0.765,0.448,0.9815221552516279,0.18578347612207072
"(VP
  (VP (VBD evoked) (NP (JJ white) (NN guilt)))
  (CC and)
  (VP
    (VBD made)
    (S
      (NP (PRP it))
      (NP
        (NP (DT a) (NN force))
        (PP (IN in) (NP (JJ american) (NNS institutions))))))
  (PP
    (ADVP (RB very) (RB much))
    (IN in)
    (NP
      (NP (DT the) (JJ same) (NN way))
      (SBAR
        (IN as)
        (S
          (NP (PRP$ my) (NN friend))
          (VP
            (VBD brought)
            (NP (PRP it))
            (PP (IN to) (NP (NN life)))
            (PP (IN in) (NP (DT the) (NN businessman)))))))))",evoked white guilt and made it a force in american institutions very much in the same way as my friend brought it to life in the businessman,VP,(VP (VP (VBD evoked) (NP (JJ white) (NN guilt)))),evoked white guilt,VP,"(VP
  (VP
    (VBD made)
    (S
      (NP (PRP it))
      (NP
        (NP (DT a) (NN force))
        (PP (IN in) (NP (JJ american) (NNS institutions)))))))",made it a force in american institutions,VP,(CC and),and,black power evoked white guilt and made it a force in american institutions very much in the same way as my friend brought it to life in the businessman,V,V,V,True,True,False,False,False,-0.9745974540710449,0.996663510799408,0.998874843120575,,[0.208 0.567 0.206],0.208,0.567,0.206,[0.612 0.75  0.905],0.612,0.75,0.905,0.873899572885206,0.8278321085824106
"(NP
  (NP
    (NP (DT a) (JJ profound) (NN anger))
    (PP
      (IN at)
      (SBAR
        (WHNP (WP what))
        (S
          (VP
            (VBD was)
            (VP (VBN done) (PP (IN to) (NP (NNS blacks)))))))))
  (CC and)
  (NP
    (DT an)
    (ADJP (RB equally) (JJ profound))
    (NN feeling)
    (SBAR
      (IN that)
      (S
        (NP (EX there))
        (VP (MD should) (VP (VB be) (NP (NNS reparations))))))))",a profound anger at what was done to blacks and an equally profound feeling that there should be reparations,NP,"(NP
  (NP
    (NP (DT a) (JJ profound) (NN anger))
    (PP
      (IN at)
      (SBAR
        (WHNP (WP what))
        (S
          (VP
            (VBD was)
            (VP (VBN done) (PP (IN to) (NP (NNS blacks))))))))))",a profound anger at what was done to blacks,NP,"(NP
  (NP
    (DT an)
    (ADJP (RB equally) (JJ profound))
    (NN feeling)
    (SBAR
      (IN that)
      (S
        (NP (EX there))
        (VP (MD should) (VP (VB be) (NP (NNS reparations))))))))",an equally profound feeling that there should be reparations,NP,(CC and),and,always at the heart of black power in whatever form has been a profound anger at what was done to blacks and an equally profound feeling that there should be reparations,N,N,N,True,True,False,False,False,-0.77700275182724,0.9918195009231567,0.7693048715591431,,[0.461  0.7055 0.6965],0.461,0.7055,0.6965,[0.72866667 0.37966667 0.56766667],0.7286666666666667,0.37966666666666665,0.5676666666666667,0.9150766676284987,0.4409204387793033
"(NP
  (NP (NN senator) (JJ hubert) (NNP humphrey))
  (CC and)
  (NP (NNS others)))",senator hubert humphrey and others,NP,(NP (NP (NN senator) (JJ hubert) (NNP humphrey))),senator hubert humphrey,NP,(NP (NP (NNS others))),others,NP,(CC and),and,in 1964 one of the assurances senator hubert humphrey and others had to give congress to get the landmark civil rights bill passed was that the bill would not in any way require employers to use racial preferences to rectify racial imbalances,N,N,N,True,True,False,False,False,0.9924712181091309,-0.8259318470954895,0.9633515477180481,,[0.391 0.422 0.821],0.391,0.422,0.821,[nan nan nan],,,,,
"(S
  (S
    (NP (NNS blacks))
    (ADVP (RB then))
    (VP
      (VBP become)
      (NP
        (NP (DT a) (NN means))
        (PP (IN to) (NP (DT this) (NN redemption))))))
  (CC and)
  (S
    (PP (IN as) (ADJP (JJ such)))
    (NP (PRP they))
    (VP
      (MD must)
      (VP
        (VB be)
        (VP
          (VBN seen)
          (PP
            (IN as)
            (ADJP
              (ADJP (RB generally) (JJR less))
              (PP (IN than) (NP (NNS others))))))))))",blacks then become a means to this redemption and as such they must be seen as generally less than others,S,"(S
  (S
    (NP (NNS blacks))
    (ADVP (RB then))
    (VP
      (VBP become)
      (NP
        (NP (DT a) (NN means))
        (PP (IN to) (NP (DT this) (NN redemption)))))))",blacks then become a means to this redemption,S,"(S
  (S
    (PP (IN as) (ADJP (JJ such)))
    (NP (PRP they))
    (VP
      (MD must)
      (VP
        (VB be)
        (VP
          (VBN seen)
          (PP
            (IN as)
            (ADJP
              (ADJP (RB generally) (JJR less))
              (PP (IN than) (NP (NNS others))))))))))",as such they must be seen as generally less than others,S,(CC and),and,blacks then become a means to this redemption and as such they must be seen as generally less than others,S,S,S,True,True,True,False,False,0.6369844079017639,0.8669865131378174,-0.9984546899795532,,[0.544      0.45466667 0.54933333],0.544,0.4546666666666666,0.5493333333333333,[0.41166667 0.29233333 0.343     ],0.4116666666666666,0.29233333333333333,0.34299999999999997,0.9960254577205324,0.2940028344534567
"(VP
  (VP (MD can) (VP (VB negotiate) (NP (NNS entitlements))))
  (CC but)
  (ADVP (RB never))
  (ADVP (RB fully))
  (VP
    (VB see)
    (PP
      (IN as)
      (NP (NP (NNS people)) (PP (IN like) (NP (PRP themselves)))))))",can negotiate entitlements but never fully see as people like themselves,VP,(VP (VP (MD can) (VP (VB negotiate) (NP (NNS entitlements))))),can negotiate entitlements,VP,"(VP
  (ADVP (RB never))
  (ADVP (RB fully))
  (VP
    (VB see)
    (PP
      (IN as)
      (NP (NP (NNS people)) (PP (IN like) (NP (PRP themselves)))))))",never fully see as people like themselves,VP,(CC but),but,they are seen exclusively along the dimension of their victimization so that they become different people with whom whites can negotiate entitlements but never fully see as people like themselves,V,V,V,True,True,False,False,False,0.9569310545921326,-0.993051290512085,-0.9964439272880554,,[0.612 0.708 0.769],0.612,0.708,0.769,[0.68025 0.368   0.50925],0.68025,0.36800000000000005,0.50925,0.9525886308405361,0.4332760378788561
"(S
  (S
    (NP (DT this))
    (ADVP (RB of) (RB course))
    (VP (VBZ is) (RB not) (NP (NN racism))))
  (CC and)
  (ADVP (RB yet))
  (S
    (NP (PRP it))
    (VP
      (VBZ has)
      (NP
        (NP (DT the) (JJ same) (NN effect))
        (PP (IN as) (NP (NN racism))))
      (SBAR
        (IN since)
        (S
          (NP (PRP it))
          (VP
            (VBZ makes)
            (S
              (NP (NNS blacks))
              (NP
                (NP (NN something))
                (PP
                  (IN of)
                  (NP
                    (NP (DT a) (JJ separate) (NN species))
                    (SBAR
                      (WHPP (IN for) (WHNP (WP whom)))
                      (S
                        (NP
                          (JJ normal)
                          (NNS standards)
                          (CC and)
                          (NNS values))
                        (VP
                          (VBP do)
                          (RB not)
                          (ADVP (RB automatically))
                          (VP (VBP apply)))))))))))))))",this of course is not racism and yet it has the same effect as racism since it makes blacks something of a separate species for whom normal standards and values do not automatically apply,S,"(S
  (S
    (NP (DT this))
    (ADVP (RB of) (RB course))
    (VP (VBZ is) (RB not) (NP (NN racism)))))",this of course is not racism,S,"(S
  (ADVP (RB yet))
  (S
    (NP (PRP it))
    (VP
      (VBZ has)
      (NP
        (NP (DT the) (JJ same) (NN effect))
        (PP (IN as) (NP (NN racism))))
      (SBAR
        (IN since)
        (S
          (NP (PRP it))
          (VP
            (VBZ makes)
            (S
              (NP (NNS blacks))
              (NP
                (NP (NN something))
                (PP
                  (IN of)
                  (NP
                    (NP (DT a) (JJ separate) (NN species))
                    (SBAR
                      (WHPP (IN for) (WHNP (WP whom)))
                      (S
                        (NP
                          (JJ normal)
                          (NNS standards)
                          (CC and)
                          (NNS values))
                        (VP
                          (VBP do)
                          (RB not)
                          (ADVP (RB automatically))
                          (VP (VBP apply)))))))))))))))",yet it has the same effect as racism since it makes blacks something of a separate species for whom normal standards and values do not automatically apply,S,(CC and),and,this of course is not racism and yet it has the same effect as racism since it makes blacks something of a separate species for whom normal standards and values do not automatically apply,S,S,S,True,True,False,True,True,0.9946866035461426,-0.715264618396759,-0.8956004977226257,,[0.122 0.673 0.487],0.122,0.673,0.487,[0.47416667 0.41383333 0.52266667],0.4741666666666666,0.41383333333333333,0.5226666666666667,0.8602430212672532,0.43870358253988917
